Date,Open,High,Low,Last,Close,Volume,Total Traded,MA50,MA200,returns,Cumulative Return
2016-11-23,467.0,475.3,462.0,468.5,471.5,6727083,3141547761.0,531.5129999999999,450.42975,0.014305690007529348,1.1731774073152539
2016-11-24,466.35,466.35,449.7,451.75,452.95,8046995,3752716118.25,529.107,451.00199999999995,-0.03934252386002124,1.1270216471759156
2016-11-25,454.1,456.35,443.15,454.8,452.35,7426347,3372304172.7000003,527.085,451.616,-0.0013246495198144803,1.1255287384921635
2016-11-28,451.25,460.0,450.5,454.15,454.7,5025929,2267950461.25,524.969,452.28799999999995,0.005195092295788628,1.1313759641701928
2016-11-29,455.0,466.3,451.35,457.85,459.85,8570549,3899599795.0,523.015,452.95975,0.011326149109302852,1.1441900970390657
2016-11-30,460.0,463.8,455.1,458.4,459.3,8377510,3853654600.0,521.2270000000001,453.57075000000003,-0.001196042187669888,1.1428215974122928
2016-12-01,457.0,457.7,446.9,448.5,448.2,7706825,3522019025.0,519.1020000000001,454.19425,-0.024167210973220166,1.1152027867628775
2016-12-02,445.0,453.5,431.15,432.1,432.9,10450654,4650541030.0,516.7909999999999,454.80549999999994,-0.034136546184738936,1.077133615327197
2016-12-05,436.0,441.0,428.3,439.3,439.3,8211182,3580075352.0,514.579,455.54425000000003,0.01478401478401481,1.0930579746205538
2016-12-06,441.0,445.9,438.1,440.1,441.1,4209420,1856354220.0,512.2320000000001,456.36800000000005,0.004097427725927583,1.0975367006718102
2016-12-07,440.0,449.2,439.25,446.25,445.35,5559803,2446313320.0,510.078,457.10299999999995,0.009635003400589426,1.1081114705150548
2016-12-08,451.2,464.4,451.2,461.25,461.55,8176055,3689036016.0,508.603,457.82449999999994,0.03637588413607262,1.1484200049763635
2016-12-09,464.95,468.55,460.6,464.5,464.1,5690877,2645973261.15,507.246,458.63925,0.005524861878453136,1.1547648668823105
2016-12-12,461.95,461.95,451.05,455.05,454.4,3837786,1772865242.7,505.534,459.3605,-0.020900667959491637,1.1306295098283168
2016-12-13,476.8,486.25,462.25,470.3,470.65,63880404,30458176627.2,504.421,460.14375,0.03576144366197176,1.171062453346605
2016-12-14,470.2,476.8,462.65,471.55,472.35,7660437,3601937477.4,503.17100000000005,460.9145,0.003612025921597928,1.175292361283903
2016-12-15,464.0,473.6,462.5,463.2,463.2,6539067,3034127088.0,501.619,461.63625,-0.01937122896157517,1.1525255038566822
2016-12-16,465.0,474.9,464.2,471.7,473.15,9015744,4192320960.0,500.083,462.40925000000004,0.021481001727115645,1.1772829061955723
2016-12-19,470.9,478.55,465.5,471.05,471.8,5445624,2564344341.6,498.32599999999996,463.23675,-0.002853217795624974,1.17392386165713
2016-12-20,473.0,475.0,469.1,473.0,473.15,3690160,1745445680.0,496.76,464.11150000000004,0.0028613819415006514,1.1772829061955723
2016-12-21,473.5,474.5,467.1,469.6,468.5,3492856,1653867316.0,494.81600000000003,464.945,-0.009827750184930761,1.1657128638964929
2016-12-22,468.15,472.95,464.8,470.85,469.6,5436494,2545094666.1,492.967,465.79449999999997,0.002347918890074796,1.1684498631500386
2016-12-23,464.95,468.3,460.0,468.3,465.65,3957854,1840204217.3,491.38300000000004,466.546,-0.008411413969335646,1.15862154764867
2016-12-26,465.5,465.5,455.6,459.5,457.85,3282425,1527968837.5,489.418,467.24975,-0.016750778481692152,1.1392137347598918
2016-12-27,460.0,468.75,457.4,465.9,466.95,3164664,1455745440.0,487.806,467.90100000000007,0.019875505078082334,1.1618561831301333
2016-12-28,467.0,468.65,462.0,463.6,463.35,3772181,1761608527.0,485.98799999999994,468.50025,-0.007709604882749632,1.1528987310276204
2016-12-29,462.75,472.7,459.35,471.65,470.9,4763171,2204157380.25,484.39599999999996,469.12450000000007,0.016294377900075485,1.171684498631502
2016-12-30,471.0,475.0,467.5,469.9,472.0,3605555,1698216405.0,482.899,469.74600000000004,0.0023359524315140767,1.1744214978850476
2017-01-02,472.0,488.7,469.05,486.55,487.05,4024156,1899401632.0,481.75,470.43875,0.031885593220339015,1.2118686240358314
2017-01-03,491.0,492.7,479.9,480.5,481.1,5814518,2854928338.0,480.17600000000004,471.07300000000004,-0.012216404886561949,1.197063946255289
2017-01-04,484.65,493.7,484.1,487.0,486.65,4769872,2311718464.7999997,478.833,471.6739999999999,0.01153606318852618,1.2108733515799965
2017-01-05,496.0,503.4,495.55,502.0,502.15,7961242,3948776032.0,478.275,472.38275,0.03185040583581622,1.2494401592435944
2017-01-06,502.95,507.95,496.25,498.55,497.75,4907475,2468214551.25,477.79,473.07375,-0.008762322015334001,1.2384921622294118
2017-01-09,499.4,504.6,492.15,501.25,500.15,3932710,1963995374.0,477.05299999999994,473.77,0.0048216976393771205,1.2444637969644206
2017-01-10,506.55,518.0,505.95,517.9,516.25,7973024,4038735307.2000003,476.73900000000003,474.52099999999996,0.03219034289713085,1.2845235133117707
2017-01-11,520.25,523.95,517.15,518.85,519.25,4886398,2542148559.5,476.51199999999994,475.24375,0.005811138014527817,1.2919880567305315
2017-01-12,521.7,524.0,513.2,519.15,518.25,4219627,2201379405.9,476.611,475.949,-0.001925854597977894,1.2894998755909446
2017-01-13,523.25,523.25,507.5,514.95,514.85,6367248,3331662516.0,476.704,476.63825,-0.006560540279787697,1.281040059716349
2017-01-16,518.65,529.45,517.0,526.5,526.4,6084582,3155768454.2999997,476.986,477.45375,0.022433718558803495,1.3097785518785783
2017-01-17,528.1,530.8,521.0,521.3,523.7,4297426,2269470670.6,477.333,478.21,-0.0051291793313068546,1.3030604628016937
2017-01-18,523.05,529.6,521.2,522.5,522.45,5874608,3072713714.3999996,476.978,478.87925,-0.002386862707657089,1.29995023637721
2017-01-19,523.0,535.6,522.7,530.65,531.45,5810128,3038696944.0,476.93700000000007,479.6035,0.017226528854435763,1.3223438666334926
2017-01-20,527.4,529.3,521.25,523.5,523.2,5013928,2644345627.2,476.72700000000003,480.32125,-0.015523567598080712,1.3018163722319
2017-01-23,523.2,534.95,523.0,533.4,532.7,4209879,2202608692.8,477.235,481.04275,0.018157492354740068,1.3254540930579761
2017-01-24,533.0,543.0,532.35,540.95,541.55,5183630,2762874790.0,478.918,481.898,0.016613478505725476,1.3474744961433207
2017-01-25,543.25,551.9,541.55,550.0,548.9,4504941,2447309198.25,480.727,482.75899999999996,0.013572154002400527,1.365762627519285
2017-01-27,549.0,552.0,539.75,540.75,541.95,4493803,2467097847.0,482.10900000000004,483.59275,-0.012661687010384282,1.3484697685991556
2017-01-30,542.0,543.5,530.8,532.75,532.3,4163428,2256577976.0,483.33,484.397,-0.01780607067072626,1.324458820602141
2017-01-31,530.2,531.5,518.0,522.35,523.55,6035022,3199768664.4,484.662,485.0815,-0.01643809881645686,1.302687235630755
2017-02-01,527.5,544.5,522.9,540.15,542.25,4786720,2524994800.0,486.21,485.81375,0.03571769649508183,1.3492162229410316
2017-02-02,537.6,537.6,526.8,532.5,531.5,6579801,3537301017.6000004,487.41,486.4275,-0.019824804057169243,1.3224682756904718
2017-02-03,531.9,531.9,519.5,522.35,522.6,5298261,2818145025.9,488.80300000000005,487.00375,-0.01674506114769514,1.3003234635481478
2017-02-06,527.9,531.45,523.2,524.35,525.85,3642527,1922890003.3,490.273,487.6125,0.006218905472636926,1.3084100522518056
2017-02-07,524.8,524.8,502.0,507.1,506.8,7987282,4191725593.5999994,491.315,488.089,-0.03622706094893979,1.261010201542674
2017-02-08,512.35,514.95,506.3,513.2,513.05,5975054,3061318916.9,492.379,488.56925,0.012332280978689658,1.2765613336650925
2017-02-09,515.4,518.0,505.75,513.65,512.85,4099871,2113073513.3999999,493.45,489.0725,-0.000389825553064882,1.2760636974371753
2017-02-10,513.0,514.8,506.5,508.6,509.55,4732032,2427532416.0,494.67699999999996,489.525,-0.006434630008774533,1.2678526996765382
2017-02-13,512.7,512.7,503.3,503.95,505.3,4700518,2409955578.6000004,496.125,489.95875,-0.008340692768128766,1.2572779298332937
2017-02-14,503.0,506.7,466.55,467.15,482.05,14901414,7495411242.0,496.98,490.31225,-0.04601226993865026,1.1994277183378967
2017-02-15,449.05,453.0,434.35,436.7,436.45,38638630,17350676801.5,496.88699999999994,490.45275000000004,-0.09459599626594761,1.085966658372731
2017-02-16,442.55,447.6,435.4,444.1,446.0,11622714,5143632080.7,496.9,490.64424999999994,0.021881086035055564,1.1097287882557865
2017-02-17,447.9,456.6,442.4,451.5,452.95,10063504,4507443441.599999,496.72799999999995,490.86075,0.015582959641255556,1.1270216471759158
2017-02-20,451.5,458.45,449.0,455.0,455.45,5866707,2648818210.5,496.555,491.22900000000004,0.005519372999227334,1.1332421000248833
2017-02-21,456.9,462.8,454.5,458.0,458.65,6875914,3141605106.6,496.64,491.5665,0.00702601822373472,1.1412042796715616
2017-02-22,460.25,466.7,455.8,460.0,460.05,7315280,3366857620.0,496.42800000000005,491.87325000000004,0.003052436498419242,1.1446877332669834
2017-02-23,464.0,464.7,457.25,464.0,462.35,9492419,4404482416.0,496.22799999999995,492.16824999999994,0.004999456580806472,1.1504105498880335
2017-02-27,464.0,464.0,455.1,458.0,457.8,5510484,2556864576.0,496.12,492.5125,-0.009841029523088629,1.1390893257029127
2017-02-28,460.0,460.0,454.1,457.0,456.75,5722402,2632304920.0,495.792,492.897,-0.002293577981651418,1.1364767355063463
2017-03-01,455.9,455.9,448.0,449.5,449.45,8367579,3814779266.1,495.345,493.20899999999995,-0.01598248494800225,1.1183130131873613
2017-03-02,457.85,467.9,453.2,461.3,461.7,13667695,6257754155.75,495.116,493.56775,0.027255534542218296,1.1487932321473016
2017-03-03,463.3,466.85,458.6,460.25,459.95,7085620,3282767746.0,494.945,493.904,-0.003790340047649998,1.1444389151530243
2017-03-06,462.5,472.7,462.1,470.25,470.8,4036291,1866784587.5,494.969,494.30950000000007,0.02358952060006536,1.171435680517543
2017-03-07,469.5,475.9,466.05,466.6,467.55,7114541,3340276999.5,495.00699999999995,494.72299999999996,-0.006903143585386573,1.1633490918138853
2017-03-08,469.4,469.6,461.15,463.0,462.8,5351597,2512039631.7999997,495.106,495.1025,-0.010159341246925413,1.1515302314008473
2017-03-09,462.45,469.7,462.0,467.6,467.6,3837624,1774709218.8,495.119,495.51825,0.010371650821089151,1.163473500870865
2017-03-10,471.0,471.85,465.1,468.45,469.1,5766815,2716169865.0,495.23400000000004,495.955,0.0032078699743369743,1.1672057725802454
2017-03-14,481.0,483.0,468.45,470.2,469.75,6348198,3053483238.0,495.211,496.35825,0.001385632061394082,1.1688230903209769
2017-03-15,475.0,476.55,470.65,473.35,473.45,4801312,2280623200.0,495.24,496.74050000000005,0.00787653006918565,1.1780293605374486
2017-03-16,478.7,482.0,476.15,480.9,480.95,6272947,3002859728.9,495.11800000000005,497.149,0.015841165909810995,1.1966907190843508
2017-03-17,481.35,484.2,471.7,476.0,476.5,6338248,3050915674.8,495.026,497.51200000000006,-0.009252521052084406,1.1856183130131888
2017-03-20,476.55,478.2,470.75,475.95,476.0,2871104,1368224611.2,494.81300000000005,497.78575000000006,-0.0010493179433368471,1.1843742224433953
2017-03-21,478.0,478.05,470.65,473.65,473.75,4685410,2239625980.0,494.245,497.85625,-0.004726890756302504,1.1787758148793246
2017-03-22,469.95,469.95,458.5,460.5,459.9,4695648,2206719777.6,493.48799999999994,497.90975,-0.02923482849604231,1.1443145060960451
2017-03-23,461.3,477.0,461.3,471.25,472.9,8665384,3997341639.2000003,492.94300000000004,498.00700000000006,0.02826701456838454,1.176660860910676
2017-03-24,470.75,474.8,467.55,469.7,470.4,4296510,2022582082.5,492.02600000000007,498.08925000000005,-0.005286529921759375,1.1704404080617086
2017-03-27,469.0,469.15,462.1,464.1,464.75,4417413,2071766697.0,490.93600000000004,498.1105,-0.012011054421768641,1.1563821846230422
2017-03-28,467.5,473.0,467.5,472.05,472.4,2982614,1394372045.0,490.019,498.15725,0.01646046261430878,1.1754167703408824
2017-03-29,474.9,475.0,463.6,469.25,469.05,6680569,3172602218.1,489.10299999999995,498.17175,-0.007091447925486771,1.1670813635232662
2017-03-30,463.5,469.8,462.85,468.5,468.4,9482785,4395270847.5,487.94300000000004,498.17800000000005,-0.001385779767615447,1.1654640457825347
2017-03-31,466.5,472.5,464.5,467.35,465.85,6400088,2985641052.0,486.786,498.2225,-0.005444064901793277,1.159119183876588
2017-04-03,468.25,472.3,467.6,470.8,470.4,2951896,1382225302.0,485.745,498.35325000000006,0.009767092411720357,1.1704404080617086
2017-04-05,470.4,475.0,467.25,471.8,473.5,5287168,2487083827.2,484.586,498.47875,0.006590136054421825,1.1781537695944282
2017-04-06,474.3,478.5,470.6,472.0,473.2,6703078,3179269895.4,483.586,498.58425000000005,-0.0006335797254488629,1.177407315252552
2017-04-07,468.45,480.55,466.65,468.0,468.3,8089461,3789508005.45,482.298,498.654,-0.010355029585798814,1.1652152276685759
2017-04-10,471.65,478.3,467.55,475.8,474.9,5437523,2564607722.95,480.965,498.7065,0.014093529788596904,1.1816372231898498
2017-04-11,477.9,478.35,471.1,472.55,472.25,4887918,2335936012.2,479.432,498.6575,-0.005580122130974918,1.1750435431699444
2017-04-12,468.7,471.55,461.6,465.05,464.55,5991598,2808261982.6,477.884,498.55575000000005,-0.016304923239809366,1.1558845483951248
2017-04-13,461.85,463.35,451.2,455.2,453.35,5930185,2738855942.25,476.305,498.45899999999995,-0.024109353137444778,1.1280169196317509
2017-04-17,452.0,455.7,447.3,447.5,449.2,4913930,2221096360.0,474.81800000000004,498.26525000000004,-0.009154075217822966,1.117690967902465
2017-04-18,452.0,455.75,442.5,443.4,443.7,4235130,1914278760.0,472.84700000000004,498.23675000000003,-0.012243989314336567,1.1040059716347366
2017-04-19,443.0,449.5,438.3,444.95,443.05,6319332,2799464076.0,471.07800000000003,498.20725000000004,-0.0014649537976109128,1.102388653894005
2017-04-20,447.85,447.85,442.1,444.1,443.95,3288900,1472933865.0,469.505,498.225,0.002031373434149497,1.1046280169196332
2017-04-21,446.75,448.45,437.6,440.2,440.6,5325590,2379207332.5,467.8,498.19174999999996,-0.007545894807973741,1.096292610102017
2017-04-24,439.8,449.0,438.75,443.9,443.85,6214069,2732947546.2000003,466.54100000000005,498.11474999999996,0.007376305038583775,1.1043791988056746
2017-04-25,445.85,447.75,443.3,446.3,445.65,5894090,2627880026.5,465.193,498.0535,0.004055424129773444,1.108857924856931
2017-04-26,446.0,454.4,445.5,451.0,450.8,8438042,3763366732.0,463.952,497.96,0.011556153932458235,1.121672057725804
2017-04-27,455.0,460.9,452.7,455.0,455.35,10589249,4818108295.0,462.86800000000005,497.93225,0.010093167701863415,1.1329932819109247
2017-04-28,457.1,462.0,454.4,459.35,458.9,5126904,2343507818.4,461.94,497.95099999999996,0.007796200724717206,1.1418263249564584
2017-05-02,456.6,457.2,448.55,450.5,451.25,6071958,2772456022.8,461.32399999999996,497.87575,-0.016670298539986916,1.1227917392386182
2017-05-03,451.35,456.0,444.65,445.95,446.6,5158586,2328327791.1,461.52700000000004,497.68575000000004,-0.010304709141274238,1.1112216969395388
2017-05-04,446.65,448.1,435.15,437.0,436.5,6204022,2771026426.2999997,461.33700000000005,497.44675,-0.022615315718764073,1.0860910674297104
2017-05-05,436.5,436.5,418.0,419.9,419.6,9487539,4141310773.5,460.67,497.13924999999995,-0.03871706758304694,1.0440408061706907
2017-05-08,424.75,428.7,417.25,422.6,422.65,7427873,3154989056.75,460.014,496.82200000000006,0.007268827454718574,1.0516297586464307
2017-05-09,424.75,428.8,422.7,426.9,426.8,2833132,1203372817.0,459.37699999999995,496.48600000000005,0.009818999171891774,1.0619557103757167
2017-05-10,427.8,433.0,424.0,432.0,432.3,5378402,2300880375.6,458.82199999999995,496.18424999999996,0.012886597938144284,1.075640706643445
2017-05-11,434.0,434.5,425.4,427.7,427.45,4049649,1757547666.0,458.124,495.82525000000004,-0.011219060837381445,1.0635730281164482
2017-05-12,429.65,433.8,427.45,432.0,430.85,3850940,1654556371.0,457.585,495.51,0.00795414668382266,1.0720328439910438
2017-05-15,434.0,434.0,430.1,431.95,431.9,1885702,818394668.0,457.088,495.21425000000005,0.002437043054427157,1.07464543418761
2017-05-16,432.25,439.5,432.25,437.3,437.25,3452072,1492158122.0,456.844,494.8645,0.012387126649687552,1.0879572032844003
2017-05-17,436.5,452.5,435.1,448.9,449.1,6572678,2868973947.0,456.592,494.565,0.02710120068610644,1.1174421497885059
2017-05-18,442.0,448.7,436.0,436.95,437.95,6158546,2722077332.0,456.152,494.2385,-0.024827432643063974,1.0896989300821112
2017-05-19,439.0,444.95,434.6,443.1,443.35,4387481,1926104159.0,455.603,493.90475,0.012330174677474659,1.103135108235881
2017-05-22,446.0,452.75,442.6,449.2,449.65,6145914,2741077644.0,455.245,493.61875,0.014209992105559843,1.1188106494152787
2017-05-23,451.45,456.45,444.3,447.9,450.5,10330814,4663845980.3,454.999,493.35524999999996,0.001890359168241984,1.1209256033839277
2017-05-24,470.0,473.35,458.1,470.5,469.55,27370795,12864273650.0,455.03799999999995,493.16175,0.042286348501664905,1.1683254540930594
2017-05-25,470.0,479.0,464.7,474.8,476.0,15108872,7101169840.0,455.176,493.07525000000004,0.013736556277286649,1.1843742224433953
2017-05-26,474.1,488.25,473.5,481.0,481.1,7692869,3647189192.9,455.403,493.08875,0.010714285714285676,1.1970639462552888
2017-05-29,482.5,485.0,471.8,483.5,481.5,4253044,2052093730.0,455.564,492.99625,0.0008314279775514244,1.1980592187111236
2017-05-30,482.7,487.0,480.0,480.7,481.3,3101380,1497036126.0,455.57099999999997,492.82075000000003,-0.00041536863966773474,1.1975615824832062
2017-05-31,482.3,483.0,474.8,476.4,476.15,5393856,2601456748.8,455.564,492.6275,-0.010700186993559235,1.184747449614333
2017-06-01,476.95,479.7,473.55,477.0,476.65,3001232,1431437602.3999999,455.577,492.44174999999996,0.0010500892575868725,1.1859915401841266
2017-06-02,480.0,485.95,477.7,477.95,478.75,4319080,2073158400.0,455.67699999999996,492.31825,0.004405748452743108,1.1912167205772592
2017-06-05,478.3,481.9,475.2,478.6,478.15,2464819,1178922927.7,456.04200000000003,492.19275,-0.001253263707571839,1.189723811893507
2017-06-06,482.9,484.35,457.6,461.7,461.0,8016939,3871379843.1,455.80400000000003,491.91375,-0.03586740562584956,1.1470515053495907
2017-06-07,462.55,463.65,453.5,458.6,458.0,5250544,2428639127.2000003,455.556,491.66575000000006,-0.006507592190889366,1.1395869619308299
2017-06-08,459.5,463.45,457.35,460.65,460.8,4066322,1868474959.0,455.477,491.41775,0.006113537117903967,1.1465538691216735
2017-06-09,459.95,468.0,455.0,466.9,467.1,4598706,2115174824.7,455.371,491.193,0.013671875,1.1622294103010713
2017-06-12,463.75,465.25,455.2,455.55,456.25,4341696,2013461520.0,455.115,490.92425,-0.02322843074288161,1.1352326449365526
2017-06-13,457.15,458.75,448.0,448.5,449.55,3577406,1635411152.8999999,454.73800000000006,490.65225,-0.014684931506849241,1.1185618313013201
2017-06-14,450.8,453.4,447.05,452.0,451.95,3605931,1625553694.8,454.46,490.392,0.005338672005338552,1.1245334660363286
2017-06-15,452.0,457.85,446.95,447.2,448.3,3879154,1753377608.0,454.01800000000003,490.14175,-0.00807611461444846,1.1154516048768364
2017-06-16,454.7,458.4,452.0,455.35,455.75,7042094,3202040141.7999997,453.663,489.95125,0.016618335935757234,1.1339885543667592
2017-06-19,453.8,456.4,450.5,452.9,452.35,3869675,1756058515.0,453.246,489.69425,-0.007460230389467859,1.1255287384921635
2017-06-20,457.0,470.75,456.0,466.5,467.4,12014975,5490843575.0,453.228,489.40475,0.03327069746877398,1.162975864642947
2017-06-21,466.0,466.0,455.5,458.5,457.3,5436141,2533241706.0,452.876,489.04625,-0.02160890029952922,1.137845235133119
2017-06-22,458.85,463.0,451.6,454.2,452.7,5008885,2298326882.25,452.485,488.62125,-0.010059042204242363,1.126399601891019
2017-06-23,454.0,456.5,442.4,444.1,443.15,6753648,3066156192.0,452.05699999999996,488.11875,-0.021095648332228878,1.1026374720079635
2017-06-27,443.8,444.5,434.4,444.0,442.3,5915274,2625198601.2000003,451.836,487.58099999999996,-0.0019180864267177578,1.1005225180393146
2017-06-28,443.9,446.8,440.15,442.0,442.5,4960238,2201849648.2,451.702,486.85,0.00045218177707440077,1.101020154267232
2017-06-29,444.5,446.25,434.0,437.0,435.6,11085101,4927327394.5,451.54,486.091,-0.015593220338983027,1.0838517044040819
